13000	2	7.98078	6.92439e-08	0	0	7.98077	6.92439e-08
13000	3	4.51954	3.35664e-08	0	0	4.51954	3.35662e-08
13000	4	2.95944	2.28505e-08	0	0	2.95943	2.28501e-08
13000	5	2.0995	1.37117e-08	0	0	2.09947	1.3711e-08
13000	6	1.56711	8.82014e-09	0	0	1.56706	8.81961e-09
13000	7	1.2115	7.42349e-09	0	0	1.21143	7.425e-09
13000	8	0.960912	7.52671e-09	0	0	0.960818	7.52898e-09
13000	9	0.777169	7.49554e-09	0	0	0.777047	7.49851e-09
13000	10	0.638248	3.1392e-09	0	0	0.638093	3.13912e-09
13000	11	0.530631	2.68667e-09	0	0	0.530442	2.68656e-09
13000	12	0.445605	2.32204e-09	0	0	0.445379	2.3219e-09
13000	13	0.377327	2.19544e-09	0	0	0.377062	2.19525e-09
13000	14	0.321745	1.927e-09	0	0	0.321439	1.92676e-09
13000	15	0.275971	1.7012e-09	0	0	0.275623	1.7009e-09
13000	16	0.237901	1.50927e-09	0	0	0.23751	1.50892e-09
13000	17	0.205965	1.34461e-09	0	0	0.20553	1.34419e-09
13000	18	0.178974	7.72004e-10	0	0	0.178496	7.71697e-10
13000	19	0.156013	6.9095e-10	0	0	0.155492	6.90596e-10
13000	20	0.136368	6.16241e-10	0	0	0.135805	6.1583e-10
13000	21	0.119474	5.53737e-10	0	0	0.118871	5.5327e-10
13000	22	0.10488	4.98379e-10	0	0	0.104237	4.97853e-10
13000	33.4	0.0251206	2.3137e-10	0	0	0.0242226	2.23913e-10
13000	44.8	0.00504289	3.73046e-11	0	0	0.00434917	3.38863e-11
13000	56.2	-0.000263142	1.72094e-12	0	0	-0.000418172	2.7584e-12
13000	67.6	-0.0013544	7.25513e-12	0	0	-0.000965913	3.5475e-12
13000	79	-0.00126693	6.49505e-13	0	0	-0.000596429	5.80748e-12
13000	90.4	-0.000931144	5.08957e-13	0	0	-0.00026715	2.36289e-12
13000	101.8	-0.000618159	3.48409e-12	0	0	-0.000107522	1.44252e-13
13000	113.2	-0.000386909	2.08463e-13	0	0	-4.08813e-05	3.73482e-13
13000	124.6	-0.000232336	6.82168e-13	0	0	-1.5154e-05	1.42698e-13
13000	136	-0.000134898	7.02503e-13	0	0	-5.52627e-06	5.25852e-14
13000	147.4	-7.59785e-05	5.9198e-13	0	0	-1.98579e-06	1.48805e-14
13000	158.8	-4.15417e-05	3.74551e-13	0	0	-7.01771e-07	5.32093e-15
13000	170.2	-2.20294e-05	4.97306e-14	0	0	-2.42955e-07	2.10349e-15
13000	181.6	-1.1307e-05	4.23896e-14	0	0	-8.19622e-08	4.47279e-16
13000	193	-5.60007e-06	5.30243e-14	0	0	-2.67595e-08	1.52721e-17
13000	204.4	-2.6659e-06	1.92669e-14	0	0	-8.37814e-09	1.04844e-17
13000	215.8	-1.21399e-06	1.04056e-14	0	0	-2.48285e-09	8.39917e-18
13000	227.2	-5.2571e-07	3.01031e-15	0	0	-6.82686e-10	6.66042e-18
13000	238.6	-2.1477e-07	2.07641e-15	0	0	-1.68826e-10	1.17018e-18
