13000	178.75	-0.00530762	1.75369e-07	0	0	-0.000117303	3.47507e-09
13000	181.6	-0.00495831	1.75493e-07	0	0	-0.000101495	3.23132e-09
13000	184.45	-0.00462802	2.10851e-07	0	0	-8.78098e-05	2.80263e-09
13000	187.3	-0.0043161	1.44568e-07	0	0	-7.59624e-05	2.53698e-09
13000	190.15	-0.00402187	1.45182e-07	0	0	-6.57061e-05	2.7144e-09
13000	193	-0.00374463	1.41851e-07	0	0	-5.68277e-05	2.39109e-09
13000	195.85	-0.00348369	1.57277e-07	0	0	-4.91422e-05	2.34099e-09
13000	198.7	-0.00323835	1.25326e-07	0	0	-4.24897e-05	1.89414e-09
13000	201.55	-0.00300791	1.36666e-07	0	0	-3.67317e-05	1.79007e-09
13000	204.4	-0.00279167	1.28537e-07	0	0	-3.17483e-05	1.50469e-09
13000	207.25	-0.00258896	1.3269e-07	0	0	-2.74357e-05	1.21835e-09
13000	210.1	-0.00239911	1.04752e-07	0	0	-2.3704e-05	9.64186e-10
13000	212.95	-0.00222147	1.25699e-07	0	0	-2.04752e-05	8.84066e-10
13000	215.8	-0.0020554	1.07412e-07	0	0	-1.7682e-05	7.93044e-10
13000	218.65	-0.00190028	1.00128e-07	0	0	-1.5266e-05	7.56311e-10
13000	221.5	-0.00175552	8.8486e-08	0	0	-1.31765e-05	8.10307e-10
13000	224.35	-0.00162054	7.20909e-08	0	0	-1.13697e-05	6.20023e-10
13000	227.2	-0.00149479	6.24228e-08	0	0	-9.80777e-06	6.69299e-10
13000	230.05	-0.00137774	6.24751e-08	0	0	-8.4577e-06	5.57972e-10
13000	232.9	-0.00126886	4.92116e-08	0	0	-7.29105e-06	4.5089e-10
13000	235.75	-0.00116769	3.90247e-08	0	0	-6.28313e-06	3.69285e-10
13000	238.6	-0.00107374	3.92006e-08	0	0	-5.41257e-06	3.45808e-10
13000	241.45	-0.000986575	3.97945e-08	0	0	-4.66085e-06	3.20906e-10
13000	244.3	-0.000905769	3.19945e-08	0	0	-4.01194e-06	2.5021e-10
13000	247.15	-0.00083092	3.12023e-08	0	0	-3.45195e-06	2.47469e-10
