13000	0.00920274	0.676794	0.000162361	0	0	0.676477	0.000162214
13000	0.0132152	0.475958	7.93042e-05	0	0	0.475486	7.91091e-05
13000	0.0179516	0.329546	4.23309e-05	0	0	0.328922	4.10331e-05
13000	0.023412	0.222132	2.73389e-05	0	0	0.221387	2.52497e-05
13000	0.0295964	0.142684	1.66772e-05	0	0	0.141872	1.56915e-05
13000	0.0365049	0.0834787	1.5064e-05	0	0	0.0826796	1.37799e-05
13000	0.0441373	0.0391033	1.70994e-05	0	0	0.0384223	9.29604e-06
13000	0.0524937	0.00572651	7.18436e-06	0	0	0.00529055	7.18412e-06
13000	0.0615741	-0.0193981	5.12925e-06	0	0	-0.0194421	5.58265e-06
13000	0.0713785	-0.0382657	4.68678e-06	0	0	-0.0377544	4.34234e-06
13000	0.081907	-0.0523453	4.00131e-06	0	0	-0.0511026	3.34206e-06
13000	0.0931594	-0.0627318	3.08392e-06	0	0	-0.0605733	3.62986e-06
13000	0.105136	-0.0702507	6.11828e-06	0	0	-0.0669878	2.47352e-06
13000	0.117836	-0.0755307	2.40153e-06	0	0	-0.0709768	2.33672e-06
13000	0.131261	-0.0790553	2.19874e-06	0	0	-0.0730308	1.89981e-06
13000	0.145409	-0.0811997	1.9487e-06	0	0	-0.0735381	1.55673e-06
13000	0.160282	-0.0822572	2.00133e-06	0	0	-0.0728107	1.34313e-06
13000	0.175878	-0.0824589	1.54847e-06	0	0	-0.0711038	9.7658e-07
13000	0.192198	-0.0819875	1.2099e-06	0	0	-0.0686298	7.07707e-07
13000	0.209243	-0.080989	1.1511e-06	0	0	-0.0655683	6.10016e-07
13000	0.227011	-0.0795802	1.04608e-06	0	0	-0.062073	6.62151e-07
13000	0.245504	-0.0778549	9.69188e-07	0	0	-0.0582767	6.99848e-07
13000	0.26472	-0.0758888	9.25671e-07	0	0	-0.0542946	1.0737e-06
13000	0.284661	-0.0737433	1.00479e-06	0	0	-0.0502256	1.07301e-06
13000	0.305325	-0.0714682	7.36739e-07	0	0	-0.0461523	7.1409e-06
13000	0.326713	-0.0691039	6.5675e-07	0	0	-0.0420547	1.25686e-06
13000	0.348826	-0.0666831	6.00418e-07	0	0	-0.0381668	7.52731e-07
13000	0.371662	-0.0642327	5.28179e-07	0	0	-0.0344431	4.90443e-07
13000	0.395223	-0.0617743	9.49196e-07	0	0	-0.0309219	2.51191e-07
